"Site_id","Round","species","norm_degree","strength","nestedra","weigh_betweeness","weigh_closeness","d","c","z"
"LaRocina","3","Rosmarinus officinalis",0.181818181818182,0.833333333333333,0.666666666666667,1,0.4,0.184535123214271,"0.48",NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LaRocina","4","Anchusa azurea",0.533333333333333,8,0,0,NA,1,"0",NA
"LaRocina","4","Diplotaxis virgata",0.0666666666666667,0.5,0.75,0,NA,0,"0","-0.707106781186547"
"LaRocina","4","Halimium commutatum",0.0666666666666667,0.5,1,0,1,0,"0","-0.707106781186547"
"LaRocina","4","Lavandula pedunculata",0.333333333333333,4.5,0.25,0,NA,0.75,"0","0.707106781186547"
"LaRocina","4","Rosmarinus officinalis",0.133333333333333,1.5,0.5,0,1,0.5,"0","0.707106781186547"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LaRocina","5","Anchusa azurea",0.56,12.8333333333333,0,1,0.333333333333333,0.505631643831963,"0.123460954629786",NA
"LaRocina","5","Cistus salvifolius",0.04,1,0.666666666666667,0,NA,1,"0",NA
"LaRocina","5","Diplotaxis virgata",0.08,2,0.5,0,NA,1,"0",NA
"LaRocina","5","Erodium sp",0.12,2.5,0.333333333333333,0,0.2,0.796204952909494,"0",NA
"LaRocina","5","Lavandula pedunculata",0.24,5.33333333333333,0.166666666666667,0,0.25,0.696879430223493,"0","0.707106781186547"
"LaRocina","5","Malva sp",0.04,1,0.833333333333333,0,NA,1,"0",NA
"LaRocina","5","Spartium junceum",0.04,0.333333333333333,1,0,0.25,0.317393805514015,"0","-0.707106781186547"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
