"Site_id","species","norm_degree","nested.rank","strength","weigh_closeness","d","nested_contribution"
"Villamanriquesur","Calliphora sp",0.111111111111111,0.416666666666667,0.0666666666666667,0.0281878198946666,0,-0.0192624812433636
"Villamanriquesur","Dasypoda albimana",0.111111111111111,0.458333333333333,0.25,0.0282650467984876,0.488083950380369,0.158863261832246
"Villamanriquesur","Dasypoda cingulata",0.222222222222222,0.0416666666666667,0.583333333333333,0.0297312451914927,0.42445547400646,-0.413610338978246
"Villamanriquesur","Dasypoda crassicornis",0.222222222222222,0.0833333333333333,0.583333333333333,0.0297312451914927,0.42445547400646,-0.584271196426318
"Villamanriquesur","Dasypoda iberica",0.111111111111111,0.5,0.0666666666666667,0.0281878198946666,0,0.069862650322794
"Villamanriquesur","Empis sp",0.222222222222222,0.125,0.316666666666667,0.0371105830267912,0.0516836515692084,1.35130558694348
"Villamanriquesur","Eristalinus taeniops",0.111111111111111,0.541666666666667,0.0666666666666667,0.0281878198946666,0,-0.0831205549922981
"Villamanriquesur","Eucera bolivari",0.111111111111111,0.583333333333333,0.0666666666666667,0.0281878198946666,0,-0.0276649434988622
"Villamanriquesur","Eucera collaris",0.111111111111111,0.625,0.0666666666666667,0.0281878198946666,0,-0.106488798850758
"Villamanriquesur","Eucera sp",0.111111111111111,0.666666666666667,0.0666666666666667,0.0281878198946666,0,-0.0144802506305395
"Villamanriquesur","Exosoma lusitanicum",0.111111111111111,0.708333333333333,0.2,NA,0.405683871082213,-0.73566420164752
"Villamanriquesur","Lasioglossum malachurum",0.111111111111111,0.75,0.0666666666666667,0.0281878198946666,0,-0.162061180240624
"Villamanriquesur","Machimus sp",0.111111111111111,0.791666666666667,0.333333333333333,0.0177568710524061,0.594316128917787,-0.403066982425532
"Villamanriquesur","Merodon sp",0.111111111111111,0.833333333333333,0.0666666666666667,0.0281878198946666,0,-0.0794311217137763
"Villamanriquesur","Nomada sp",0.111111111111111,0.25,0.5,0.0379291988288528,0.678911829131957,-0.289679166305971
"Villamanriquesur","Pangonius micans",0.111111111111111,0.875,0.25,0.0273653636112678,0.488083950380369,-0.573418833264856
"Villamanriquesur","Panurgus banksianus",0.111111111111111,0.208333333333333,0.6,NA,0.731322700662714,-0.722783954330771
"Villamanriquesur","Panurgus calcaratus",0.111111111111111,0.916666666666667,0.2,NA,0.405683871082213,-0.721862643123422
"Villamanriquesur","Panurgus dargius",0.222222222222222,0.166666666666667,1.06666666666667,0.0281878198946666,0.372771822437251,1.10751560761953
"Villamanriquesur","Pieris rapae",0.111111111111111,0.958333333333333,0.333333333333333,0.0253482606423783,0.594316128917787,-0.711043734669096
"Villamanriquesur","Sphaerophoria scripta",0.111111111111111,1,0.0666666666666667,0.0281878198946666,0,0.149180971112107
"Villamanriqueeste","Andrena fertoni",0.166666666666667,0.25,0.1,0.0209533787323206,0.149725846272397,-0.47638876927418
